season,player,team,phase,adj_price,ROI_z,impact_score_pos
2018,SR Watson,Chennai Super Kings,bowl_death,59693846.52,0.020008583,0.463517966
2014,KL Rahul,Sunrisers Hyderabad,bat_mid,19370183.84,0.01998284,0.157884918
2018,S Kaul,Sunrisers Hyderabad,bowl_pp,56709154.19,0.01994994,1.149025083
2015,JD Unadkat,Delhi Capitals,bowl_pp,19200867.1,0.019906764,0.388200646
2014,UT Yadav,Kolkata Knight Riders,bowl_mid,50362477.98,0.01983699,1.004813551
2020,TK Curran,Rajasthan Royals,bat_mid,13893723.45,0.019826816,0.112362477
2018,E Lewis,Mumbai Indians,bat_pp,56709154.19,0.019814914,0.933201275
2016,RR Pant,Delhi Capitals,bat_pp,31091341.6,0.019803565,0.511368917
2022,R Powell,Delhi Capitals,bat_mid,34825796.62,0.019784865,0.281050152
2023,JO Holder,Rajasthan Royals,bowl_death,68027452.61,0.019779229,0.522361078
2013,MS Gony,Punjab Kings,bowl_mid,61566192.31,0.019774275,1.224462507
2014,WP Saha,Punjab Kings,bat_pp,42614404.44,0.019758067,0.699421454
2022,DJ Willey,Royal Challengers Bengaluru,bowl_mid,24875569.02,0.019676112,0.492283089
2020,DW Steyn,Royal Challengers Bengaluru,bowl_mid,27787446.91,0.019606594,0.547965751
2015,D Wiese,Royal Challengers Bengaluru,bat_death,48874934.44,0.019567731,0.566390516
2018,UT Yadav,Royal Challengers Bengaluru,bowl_mid,62678538.85,0.019550915,1.232504676
2015,D Wiese,Royal Challengers Bengaluru,bowl_mid,48874934.44,0.019529191,0.960004012
2022,Mohammed Shami,Gujarat Titans,bowl_pp,77736153.18,0.019482491,1.538162732
2016,CR Brathwaite,Delhi Capitals,bowl_mid,68728228.8,0.019471704,1.345989687
2014,YK Pathan,Kolkata Knight Riders,bat_mid,62953097.47,0.019456345,0.499606471
2024,Yash Dayal,Royal Challengers Bengaluru,bowl_mid,55439837.5,0.019455878,1.084864262
2018,KH Pandya,Mumbai Indians,bowl_death,131326462.3,0.019402817,0.989826661
2016,CR Brathwaite,Delhi Capitals,bowl_death,68728228.8,0.019374629,0.517286196
2014,JD Unadkat,Delhi Capitals,bowl_mid,54236514.74,0.019367679,1.056505982
2014,MK Tiwary,Delhi Capitals,bat_death,54236514.74,0.019340219,0.6221045
2014,JP Duminy,Delhi Capitals,bowl_death,42614404.44,0.019304869,0.319621499
2020,MP Stoinis,Delhi Capitals,bat_death,66689872.57,0.019302688,0.763645131
2015,MEK Hussey,Chennai Super Kings,bat_mid,26183000.59,0.019244382,0.205528986
2018,PJ Sangwan,Mumbai Indians,bowl_pp,22385192.45,0.019170681,0.435846055
2022,A Manohar,Gujarat Titans,bat_mid,32338239.72,0.019160183,0.252735183
2016,TG Southee,Mumbai Indians,bowl_pp,40909660,0.019134288,0.795010627
2014,MA Agarwal,Delhi Capitals,bat_pp,30992294.14,0.019067942,0.49244439
2017,CR Woakes,Kolkata Knight Riders,bowl_mid,65511608.8,0.019050207,1.255222092
2019,P Ray Barman,Royal Challengers Bengaluru,bowl_mid,21663788.3,0.018953626,0.412980285
2025,Washington Sundar,Gujarat Titans,bat_death,33584000,0.018951302,0.378421082
2018,DT Christian,Delhi Capitals,bowl_pp,22385192.45,0.018941571,0.430637245
2018,MM Sharma,Punjab Kings,bowl_mid,35816307.91,0.018789513,0.676860147
2022,RD Chahar,Punjab Kings,bowl_mid,65298368.67,0.018771851,1.232855105
2018,CR Woakes,Royal Challengers Bengaluru,bowl_death,110433616.1,0.018577182,0.798070308
2025,LS Livingstone,Royal Challengers Bengaluru,bowl_death,91831250,0.018562942,0.66314492
2023,J Little,Gujarat Titans,bowl_pp,52055789.82,0.018538714,0.980129367
2025,Washington Sundar,Gujarat Titans,bat_mid,33584000,0.018507755,0.253533793
2024,SN Thakur,Chennai Super Kings,bowl_mid,44351870,0.01850527,0.825486503
2022,KK Ahmed,Delhi Capitals,bowl_mid,65298368.67,0.018471239,1.213112205
2017,VR Aaron,Punjab Kings,bowl_pp,43674405.87,0.018334497,0.813262514
2022,R Ashwin,Rajasthan Royals,bat_death,62188922.54,0.01820237,0.676509625
2018,S Nadeem,Delhi Capitals,bowl_mid,47755077.22,0.018153425,0.871928239
2025,SH Johnson,Kolkata Knight Riders,bowl_mid,29386000,0.018120929,0.535579016
2022,AK Markram,Sunrisers Hyderabad,bowl_pp,32338239.72,0.018107423,0.594713455
2021,AF Milne,Mumbai Indians,bowl_death,42435730.7,0.018096475,0.298999865
2016,DW Steyn,Gujarat Titans,bowl_pp,37636887.2,0.018088831,0.691447094
2022,SO Hetmyer,Rajasthan Royals,bat_death,105721168.3,0.018050166,1.141695622
2025,Naman Dhir,Mumbai Indians,bat_pp,55098750,0.018037459,0.832404869
2014,JD Unadkat,Delhi Capitals,bowl_pp,54236514.74,0.018009593,0.992042837
2018,Mujeeb Ur Rahman,Punjab Kings,bowl_pp,59693846.52,0.017995049,1.090981404
2020,MP Stoinis,Delhi Capitals,bat_mid,66689872.57,0.017946542,0.48819166
2025,N Rana,Rajasthan Royals,bat_mid,44079000,0.017937682,0.322513377
2024,G Coetzee,Mumbai Indians,bowl_mid,55439837.5,0.017918013,0.999112563
2014,IK Pathan,Sunrisers Hyderabad,bowl_mid,46488441.21,0.0178981,0.836863332
2018,SW Billings,Chennai Super Kings,bat_mid,14923461.63,0.017870472,0.108781558
2022,D Brevis,Mumbai Indians,bat_pp,37313353.52,0.017823538,0.557656454
2020,JD Unadkat,Rajasthan Royals,bowl_mid,41681170.36,0.017817525,0.746947189
2016,JC Buttler,Mumbai Indians,bat_mid,62182683.2,0.017812244,0.45179122
2017,NM Coulter-Nile,Kolkata Knight Riders,bowl_pp,54593007.34,0.017772938,0.985441819
2021,AF Milne,Mumbai Indians,bowl_pp,42435730.7,0.017742285,0.764673418
2016,STR Binny,Royal Challengers Bengaluru,bowl_pp,32727728,0.01774114,0.589701368
2025,Abhishek Sharma,Sunrisers Hyderabad,bowl_mid,39881000,0.017715296,0.710586694
2021,DT Christian,Royal Challengers Bengaluru,bowl_death,63653596.05,0.017707089,0.439180042
2018,Yuvraj Singh,Punjab Kings,bowl_mid,29846923.26,0.017644093,0.529665289
2022,Kartik Tyagi,Sunrisers Hyderabad,bowl_mid,49751138.03,0.01764208,0.882785991
2024,SH Johnson,Gujarat Titans,bowl_death,110879675,0.017609867,0.760964499
2021,Mujeeb Ur Rahman,Sunrisers Hyderabad,bowl_pp,19891748.76,0.017600406,0.355574328
2018,SR Watson,Chennai Super Kings,bowl_mid,59693846.52,0.017594472,1.05635144
2022,KK Ahmed,Delhi Capitals,bowl_pp,65298368.67,0.017591618,1.166656122
2018,Mohammed Shami,Delhi Capitals,bowl_mid,44770384.89,0.017582308,0.791715822
2018,Q de Kock,Royal Challengers Bengaluru,bat_pp,41785692.56,0.017573054,0.61655638
2025,N Rana,Rajasthan Royals,bat_pp,44079000,0.017551082,0.649659887
2025,KH Pandya,Royal Challengers Bengaluru,bowl_pp,60346250,0.017490309,1.071969728
2018,N Rana,Kolkata Knight Riders,bowl_mid,50739769.54,0.017455793,0.890821525
2022,R Parag,Rajasthan Royals,bowl_death,47263581.13,0.017437769,0.321310335
2013,DJG Sammy,Sunrisers Hyderabad,bat_death,52331263.46,0.01735395,0.546178466
2017,K Rabada,Delhi Capitals,bowl_death,77990010.48,0.017346644,0.527524488
2013,JD Unadkat,Royal Challengers Bengaluru,bowl_pp,64644501.92,0.017346582,1.138886012
2019,JD Unadkat,Rajasthan Royals,bowl_death,121317214.5,0.017345329,0.820529747
2025,Q de Kock,Kolkata Knight Riders,bat_mid,37782000,0.01730873,0.266747172
2016,KH Pandya,Mumbai Indians,bowl_pp,32727728,0.017294199,0.574845384
2016,MR Marsh,Lucknow Super Giants,bowl_death,78546547.2,0.017232456,0.527916426
2014,SPD Smith,Rajasthan Royals,bat_death,77480735.35,0.016944897,0.792174783
2016,P Kumar,Gujarat Titans,bowl_pp,57273524,0.01688357,0.98209374
2018,YK Pathan,Sunrisers Hyderabad,bat_mid,28354577.1,0.016873112,0.19514977
2016,JD Unadkat,Kolkata Knight Riders,bowl_death,26182182.4,0.016806795,0.171781594
2025,PWH de Silva,Rajasthan Royals,bowl_pp,55098750,0.016768964,0.938388629
2018,RA Tripathi,Rajasthan Royals,bat_pp,50739769.54,0.016756022,0.717226297
2014,PA Patel,Royal Challengers Bengaluru,bat_mid,27118257.37,0.016732364,0.185083954
2018,Rashid Khan,Sunrisers Hyderabad,bowl_death,134311154.7,0.016731067,0.877392534
2013,KW Richardson,Lucknow Super Giants,bowl_death,86192669.23,0.016721041,0.562731836
2013,JD Unadkat,Royal Challengers Bengaluru,bowl_mid,64644501.92,0.016663467,1.083426789
2018,N Rana,Kolkata Knight Riders,bat_death,50739769.54,0.016627175,0.510384752
2014,I Sharma,Sunrisers Hyderabad,bowl_mid,50362477.98,0.016592043,0.84044554
2014,V Sehwag,Punjab Kings,bat_mid,61984588.28,0.016581566,0.419236368
2025,A Zampa,Sunrisers Hyderabad,bowl_death,25188000,0.016561728,0.162937728
2015,Z Khan,Delhi Capitals,bowl_pp,69821334.91,0.016501767,1.170181851
2022,PJ Cummins,Kolkata Knight Riders,bat_mid,90173937.68,0.016459534,0.605408133
2025,Abdul Samad,Lucknow Super Giants,bat_mid,44079000,0.016453193,0.295822773
2022,C Sakariya,Delhi Capitals,bowl_pp,52238694.93,0.016430777,0.871736371
2018,SR Watson,Chennai Super Kings,bat_pp,59693846.52,0.016403677,0.827839778
2025,M Prasidh Krishna,Gujarat Titans,bowl_mid,99702500,0.016397781,1.644348007
2016,M Ashwin,Lucknow Super Giants,bowl_mid,73637388,0.016389029,1.213819826
2021,DT Christian,Royal Challengers Bengaluru,bowl_mid,63653596.05,0.01638866,1.049225878
2021,MM Ali,Chennai Super Kings,bowl_death,92828160.9,0.016309613,0.591692737
2018,JC Buttler,Rajasthan Royals,bat_mid,65663231.17,0.016308518,0.436803816
2022,D Brevis,Mumbai Indians,bat_mid,37313353.52,0.016306341,0.248182114
2017,PJ Cummins,Delhi Capitals,bowl_mid,70191009.43,0.01629129,1.150110529
2025,N Rana,Rajasthan Royals,bowl_mid,44079000,0.016247526,0.720313566
2025,M Jansen,Punjab Kings,bowl_mid,73465000,0.016236933,1.199739869
2014,RV Uthappa,Kolkata Knight Riders,bat_mid,96850919.19,0.016209859,0.640372495
2014,DR Smith,Chennai Super Kings,bat_pp,87165827.27,0.016190202,1.19470756
2025,SH Johnson,Kolkata Knight Riders,bowl_pp,29386000,0.016176092,0.482779513
2016,JC Buttler,Mumbai Indians,bat_death,62182683.2,0.016169964,0.610697725
2014,Z Khan,Mumbai Indians,bowl_mid,50362477.98,0.016137618,0.817427307
2022,DA Warner,Delhi Capitals,bat_pp,77736153.18,0.016123517,1.061530536
2018,Shivam Mavi,Kolkata Knight Riders,bowl_pp,44770384.89,0.016081835,0.731242075
2014,RV Uthappa,Kolkata Knight Riders,bat_pp,96850919.19,0.016067177,1.318413872
2022,R Sai Kishore,Gujarat Titans,bowl_pp,37313353.52,0.016061145,0.608661074
2014,Shakib Al Hasan,Kolkata Knight Riders,bowl_pp,54236514.74,0.01603986,0.883541815
2015,M Vijay,Punjab Kings,bat_pp,52366001.18,0.015990625,0.709807688
2022,B Kumar,Sunrisers Hyderabad,bowl_pp,52238694.93,0.015990532,0.848379142
2019,Mohammed Shami,Punjab Kings,bowl_mid,69324122.54,0.015904935,1.108967673
2022,CJ Jordan,Chennai Super Kings,bowl_mid,44776024.23,0.015885214,0.715387302
2017,CR Woakes,Kolkata Knight Riders,bowl_pp,65511608.8,0.015884185,1.056861196
2025,Naman Dhir,Mumbai Indians,bowl_mid,55098750,0.015864449,0.879162883
2024,UT Yadav,Gujarat Titans,bowl_pp,64310211.5,0.015863848,1.036151411
2021,Shakib Al Hasan,Kolkata Knight Riders,bowl_pp,42435730.7,0.015861816,0.683627215
2022,RA Tripathi,Sunrisers Hyderabad,bat_death,105721168.3,0.015778282,1.016749017
2020,JD Unadkat,Rajasthan Royals,bowl_pp,41681170.36,0.015760687,0.667190427
2018,A Mishra,Delhi Capitals,bowl_pp,59693846.52,0.015752466,0.955020846
2021,TK Curran,Delhi Capitals,bowl_mid,69621120.68,0.015750913,1.102933604
2022,NM Coulter-Nile,Rajasthan Royals,bowl_mid,24875569.02,0.015725558,0.393442894
2022,CJ Jordan,Chennai Super Kings,bowl_pp,44776024.23,0.01568992,0.71351156
2025,Akash Deep,Lucknow Super Giants,bowl_death,83960000,0.015614807,0.513231533
2018,N Rana,Kolkata Knight Riders,bat_mid,50739769.54,0.015580349,0.322459625
2025,DL Chahar,Mumbai Indians,bowl_death,97078750,0.015527023,0.590219606
2016,KJ Abbott,Punjab Kings,bowl_pp,34364114.4,0.015439485,0.538856008
2022,M Jansen,Sunrisers Hyderabad,bowl_mid,52238694.93,0.015425578,0.810468972
2025,WG Jacks,Mumbai Indians,bowl_pp,55098750,0.015379039,0.860608608
2018,AM Rahane,Rajasthan Royals,bat_pp,59693846.52,0.015368326,0.780954032
2018,Ishan Kishan,Mumbai Indians,bat_mid,92525462.11,0.015327888,0.578486539
2018,N Rana,Kolkata Knight Riders,bowl_pp,50739769.54,0.015323222,0.789647628
2018,DJM Short,Rajasthan Royals,bowl_mid,59693846.52,0.015318017,0.919675757
2022,PJ Cummins,Kolkata Knight Riders,bowl_death,90173937.68,0.015288398,0.540148786
2016,MR Marsh,Lucknow Super Giants,bowl_pp,78546547.2,0.015274746,1.218528921
2014,CJ Anderson,Mumbai Indians,bat_mid,87165827.27,0.015269551,0.542902962
2014,NM Coulter-Nile,Delhi Capitals,bowl_death,82323281.31,0.015254892,0.492085574
2022,RD Chahar,Punjab Kings,bowl_pp,65298368.67,0.01524882,1.011284396
2025,R Ravindra,Chennai Super Kings,bat_pp,41980000,0.015198663,0.543806658
2019,N Pooran,Punjab Kings,bat_mid,60658607.23,0.015190617,0.375852581
2022,B Kumar,Sunrisers Hyderabad,bowl_mid,52238694.93,0.015190293,0.798106935
2024,N Thushara,Mumbai Indians,bowl_mid,53222244,0.015176193,0.812378894
2014,B Kumar,Sunrisers Hyderabad,bowl_pp,82323281.31,0.014972253,1.251827777
2022,Q de Kock,Lucknow Super Giants,bat_pp,83955045.43,0.014964991,1.072666636
2021,NM Coulter-Nile,Mumbai Indians,bowl_mid,66305829.22,0.014956309,0.997421558
2025,Mukesh Kumar,Delhi Capitals,bowl_mid,83960000,0.014949928,1.262449917
2025,Abhishek Sharma,Sunrisers Hyderabad,bowl_pp,39881000,0.014894437,0.60328829
2020,CJ Jordan,Punjab Kings,bowl_pp,41681170.36,0.014888123,0.63025255
2018,Rashid Khan,Sunrisers Hyderabad,bowl_mid,134311154.7,0.014887818,2.011156024
2014,A Nehra,Chennai Super Kings,bowl_pp,38740367.67,0.014872254,0.585160869
2025,TH David,Royal Challengers Bengaluru,bat_mid,31485000,0.014832972,0.190494109
2025,MP Stoinis,Punjab Kings,bat_death,115445000,0.014815802,1.052463717
2021,MM Ali,Chennai Super Kings,bat_mid,92828160.9,0.014804659,0.560567419
2018,R Tewatia,Delhi Capitals,bat_death,44770384.89,0.014792647,0.407613558
2014,KV Sharma,Sunrisers Hyderabad,bowl_pp,72638189.39,0.014768796,1.089544194
2016,SV Samson,Delhi Capitals,bat_mid,68728228.8,0.01476819,0.414011218
2022,TH David,Mumbai Indians,bat_death,102611722.2,0.014750449,0.931979579
2014,BE Hendricks,Punjab Kings,bowl_pp,34866330.91,0.014749675,0.522304123
2016,KK Nair,Delhi Capitals,bat_mid,65455456,0.0147477,0.393749342
2018,Shakib Al Hasan,Sunrisers Hyderabad,bat_pp,29846923.26,0.014728772,0.37599596
2025,M Theekshana,Rajasthan Royals,bowl_pp,46178000,0.014703835,0.68960516
2018,V Shankar,Delhi Capitals,bowl_mid,47755077.22,0.014700165,0.706064486
2014,PP Ojha,Mumbai Indians,bowl_pp,62953097.47,0.014661882,0.937435888
2022,PWH de Silva,Royal Challengers Bengaluru,bowl_mid,133706183.5,0.014627871,1.967139786
2014,YK Pathan,Kolkata Knight Riders,bat_death,62953097.47,0.014604185,0.566986837
2013,CH Morris,Chennai Super Kings,bowl_mid,76957740.39,0.014597945,1.129917305
2015,MEK Hussey,Chennai Super Kings,bat_pp,26183000.59,0.014524374,0.32577985
2015,M Vijay,Punjab Kings,bowl_mid,52366001.18,0.014492863,0.763319245
2017,PJ Cummins,Delhi Capitals,bowl_pp,70191009.43,0.014489917,1.032956765
2024,JA Richardson,Delhi Capitals,bowl_mid,55439837.5,0.014454242,0.805971866
2016,KK Nair,Delhi Capitals,bat_death,65455456,0.014441684,0.583991086
2025,YS Chahal,Punjab Kings,bowl_death,188910000,0.014435029,1.070968531
2013,NLTC Perera,Sunrisers Hyderabad,bowl_pp,83114359.62,0.014400851,1.215623208
2018,YS Chahal,Royal Challengers Bengaluru,bowl_pp,89540769.78,0.01438713,1.308367509
2017,K Rabada,Delhi Capitals,bowl_mid,77990010.48,0.014359938,1.126403975
2018,RA Tripathi,Rajasthan Royals,bat_death,50739769.54,0.014351468,0.450317034
2025,HV Patel,Sunrisers Hyderabad,bowl_mid,83960000,0.01427776,1.20568849
2024,G Coetzee,Mumbai Indians,bowl_pp,55439837.5,0.014242527,0.801943487
2014,Shakib Al Hasan,Kolkata Knight Riders,bat_mid,54236514.74,0.014241903,0.315071753
2018,BCJ Cutting,Mumbai Indians,bowl_pp,32831615.59,0.014225969,0.474360875
2018,KD Karthik,Kolkata Knight Riders,bat_death,110433616.1,0.014197945,0.971282144
2020,EJG Morgan,Kolkata Knight Riders,bat_mid,72942048.13,0.014196228,0.422377327
2023,Mukesh Kumar,Delhi Capitals,bowl_mid,65069737.28,0.014146797,0.92584818
2020,NM Coulter-Nile,Mumbai Indians,bowl_death,111149787.6,0.014124597,0.617156276
2025,M Jansen,Punjab Kings,bowl_pp,73465000,0.014100785,1.052103639
2020,AJ Finch,Royal Challengers Bengaluru,bat_pp,61132383.19,0.014096743,0.740802815
2013,MC Henriques,Royal Challengers Bengaluru,bowl_mid,36939715.39,0.014040139,0.521636012
2013,MS Gony,Punjab Kings,bat_death,61566192.31,0.014030709,0.536128868
2025,G Coetzee,Gujarat Titans,bowl_pp,25188000,0.014000285,0.358150285
2025,DL Chahar,Mumbai Indians,bowl_pp,97078750,0.013982632,1.37863045
2014,CJ Anderson,Mumbai Indians,bowl_death,87165827.27,0.013937117,0.477841262
2014,JH Kallis,Kolkata Knight Riders,bowl_death,106536011.1,0.013935056,0.583945614
2020,MP Stoinis,Delhi Capitals,bowl_pp,66689872.57,0.013931596,0.943616469
2021,MM Ali,Chennai Super Kings,bowl_mid,92828160.9,0.013921684,1.299792822
2022,DA Warner,Delhi Capitals,bat_mid,77736153.18,0.013915314,0.441230723
2018,SR Watson,Chennai Super Kings,bat_death,59693846.52,0.013902368,0.515838765
2014,B Kumar,Sunrisers Hyderabad,bowl_mid,82323281.31,0.013898365,1.15077124
2021,MC Henriques,Punjab Kings,bowl_pp,55696896.54,0.013872323,0.784720375
2014,DA Warner,Sunrisers Hyderabad,bat_death,106536011.1,0.013864734,0.91853523
2023,RR Rossouw,Delhi Capitals,bat_mid,54421962.09,0.013848868,0.307424267
2023,JO Holder,Rajasthan Royals,bowl_mid,68027452.61,0.013841822,0.947065622
2014,Mohammed Shami,Delhi Capitals,bowl_mid,82323281.31,0.013841581,1.146069619
2013,NLTC Perera,Sunrisers Hyderabad,bat_death,83114359.62,0.013806243,0.714068788
2014,CA Pujara,Punjab Kings,bat_pp,36803349.29,0.013803565,0.437797885
2024,RR Rossouw,Punjab Kings,bat_mid,88703740,0.013790043,0.498950226
2024,N Thushara,Mumbai Indians,bowl_pp,53222244,0.013752421,0.743373533
2015,DJG Sammy,Royal Challengers Bengaluru,bowl_mid,48874934.44,0.013751448,0.675985282
2013,SMSM Senanayake,Kolkata Knight Riders,bowl_pp,76957740.39,0.013730396,1.073173935
2022,JR Hazlewood,Royal Challengers Bengaluru,bowl_pp,96392829.94,0.013714345,1.342624399
2022,R Ashwin,Rajasthan Royals,bowl_pp,62188922.54,0.013700244,0.865318699
2020,MP Stoinis,Delhi Capitals,bowl_mid,66689872.57,0.013662666,0.916427159
2018,MG Johnson,Kolkata Knight Riders,bowl_pp,29846923.26,0.013519033,0.409807545
2016,I Sharma,Lucknow Super Giants,bowl_pp,62182683.2,0.013465362,0.850398048
2022,K Rabada,Punjab Kings,bowl_pp,115049506.7,0.013459857,1.572750952
2022,C Sakariya,Delhi Capitals,bowl_mid,52238694.93,0.013454643,0.706914866
2014,PP Ojha,Mumbai Indians,bowl_mid,62953097.47,0.013436334,0.850747163
2018,R Tewatia,Delhi Capitals,bowl_pp,44770384.89,0.013429223,0.610627655
2022,MR Marsh,Delhi Capitals,bowl_death,80845599.3,0.013422387,0.427546683
2014,JP Duminy,Delhi Capitals,bowl_pp,42614404.44,0.013416572,0.580674495
2022,F du Plessis,Royal Challengers Bengaluru,bat_mid,87064491.56,0.013415734,0.476436664
2022,Q de Kock,Lucknow Super Giants,bat_mid,83955045.43,0.013381927,0.458263366
2014,LR Shukla,Delhi Capitals,bowl_pp,29055275.76,0.013347834,0.393886006
2013,NLTC Perera,Sunrisers Hyderabad,bowl_mid,83114359.62,0.013314292,1.113004073
2018,F du Plessis,Chennai Super Kings,bat_mid,23877538.61,0.013276178,0.129304105
2013,DJG Sammy,Sunrisers Hyderabad,bat_mid,52331263.46,0.013268501,0.283225767
2018,YS Chahal,Royal Challengers Bengaluru,bowl_death,89540769.78,0.01325305,0.467829221
2021,SPD Smith,Delhi Capitals,bat_pp,29174564.85,0.013245213,0.334691293
2018,JD Unadkat,Rajasthan Royals,bowl_death,171619808.7,0.013219309,0.894495306
2014,MK Tiwary,Delhi Capitals,bowl_mid,54236514.74,0.013212648,0.720749328
2025,Rasikh Salam,Royal Challengers Bengaluru,bowl_mid,62970000,0.013212463,0.836796937
2017,KV Sharma,Mumbai Indians,bat_death,49913606.71,0.013209286,0.413327586
2014,DR Smith,Chennai Super Kings,bat_mid,87165827.27,0.013200124,0.46932529
2025,B Kumar,Royal Challengers Bengaluru,bowl_pp,112821250,0.013170678,1.509154814
2025,F du Plessis,Delhi Capitals,bat_mid,20990000,0.013142589,0.11252345
2022,N Rana,Kolkata Knight Riders,bat_mid,99502276.06,0.01312747,0.532799392
2022,LH Ferguson,Gujarat Titans,bowl_death,124377845.1,0.013124308,0.643823713
2013,NM Coulter-Nile,Mumbai Indians,bowl_pp,55409573.08,0.013119141,0.738286521
2022,JM Bairstow,Punjab Kings,bat_pp,83955045.43,0.013114711,0.954822585
2022,M Prasidh Krishna,Rajasthan Royals,bowl_pp,124377845.1,0.013113923,1.656572379
2020,CV Varun,Kolkata Knight Riders,bowl_pp,55574893.81,0.013081018,0.738337518
2025,A Nortje,Kolkata Knight Riders,bowl_mid,68217500,0.013041103,0.894772737
2025,Arshad Khan,Gujarat Titans,bowl_death,102326250,0.01302604,0.525895894
2019,AR Patel,Delhi Capitals,bat_death,72212627.65,0.013025119,0.59106431
2014,DA Warner,Sunrisers Hyderabad,bat_mid,106536011.1,0.012991585,0.564557588
2023,H Klaasen,Sunrisers Hyderabad,bat_pp,62112021.95,0.012968829,0.699527546
2021,MM Ali,Chennai Super Kings,bat_death,92828160.9,0.012956633,0.756496402
2025,TU Deshpande,Rajasthan Royals,bowl_mid,68217500,0.012909566,0.885747773
2014,IK Pathan,Sunrisers Hyderabad,bat_death,46488441.21,0.012885479,0.377133443
2019,Mohammed Shami,Punjab Kings,bowl_pp,69324122.54,0.012875241,0.906513989
2013,J Botha,Delhi Capitals,bowl_pp,55409573.08,0.012875138,0.724555135
2022,KH Pandya,Lucknow Super Giants,bowl_mid,102611722.2,0.012780192,1.318976273
2014,I Sharma,Sunrisers Hyderabad,bowl_pp,50362477.98,0.0127707,0.653215609
2016,CH Morris,Delhi Capitals,bat_death,114547048,0.01276101,0.921836118
2025,JR Hazlewood,Royal Challengers Bengaluru,bowl_pp,131187500,0.012709401,1.693371604
2025,R Ashwin,Chennai Super Kings,bowl_mid,102326250,0.01264744,1.301644283
2022,JR Hazlewood,Royal Challengers Bengaluru,bowl_mid,96392829.94,0.012640744,1.225518773
2013,SMSM Senanayake,Kolkata Knight Riders,bowl_mid,76957740.39,0.01260935,0.975995054
2022,D Padikkal,Rajasthan Royals,bat_mid,96392829.94,0.012600914,0.49544614
2018,K Gowtham,Rajasthan Royals,bat_death,92525462.11,0.012559571,0.734918039
2018,V Shankar,Delhi Capitals,bat_mid,47755077.22,0.012495397,0.243399286
2025,K Rabada,Gujarat Titans,bowl_death,112821250,0.012493362,0.557236646
2019,MM Sharma,Chennai Super Kings,bowl_death,72212627.65,0.012491221,0.356608033
2018,R Ashwin,Punjab Kings,bowl_death,113418308.4,0.012487425,0.559932362
2020,SM Curran,Chennai Super Kings,bowl_pp,76415478.99,0.012483885,0.968870792
2018,RA Tripathi,Rajasthan Royals,bat_mid,50739769.54,0.012425751,0.257170308
2018,DJM Short,Rajasthan Royals,bat_mid,59693846.52,0.012424989,0.302534748
2013,CH Morris,Chennai Super Kings,bowl_pp,76957740.39,0.012419284,0.970696835
2021,NM Coulter-Nile,Mumbai Indians,bowl_pp,66305829.22,0.012409686,0.835693959
2022,RA Tripathi,Sunrisers Hyderabad,bat_mid,105721168.3,0.012375216,0.533659714
2018,AJ Tye,Punjab Kings,bowl_pp,107448923.7,0.01237383,1.350333275
2014,F du Plessis,Chennai Super Kings,bat_pp,92008373.23,0.012373804,0.9946985
2025,A Manohar,Sunrisers Hyderabad,bat_death,33584000,0.01236357,0.263329201
2025,WG Jacks,Mumbai Indians,bat_pp,55098750,0.012362156,0.595183302
2015,M Vijay,Punjab Kings,bowl_pp,52366001.18,0.012351019,0.656881353
2022,R Tewatia,Gujarat Titans,bat_death,111940060.6,0.012350686,0.876961941
2021,CH Morris,Rajasthan Royals,bowl_death,215493944.9,0.012349441,1.052686812
2019,MM Sharma,Chennai Super Kings,bowl_pp,72212627.65,0.012287618,0.901188415
2025,TU Deshpande,Rajasthan Royals,bowl_pp,68217500,0.01228279,0.850996135
2018,KD Karthik,Kolkata Knight Riders,bat_mid,110433616.1,0.012269769,0.552697342
2022,PJ Cummins,Kolkata Knight Riders,bowl_mid,90173937.68,0.012251486,1.111149283
2018,E Lewis,Mumbai Indians,bat_mid,56709154.19,0.012249924,0.283358491
2016,SV Samson,Delhi Capitals,bat_death,68728228.8,0.012221557,0.533814641
2018,YS Chahal,Royal Challengers Bengaluru,bowl_mid,89540769.78,0.012194342,1.09820098
2018,JC Buttler,Rajasthan Royals,bat_death,65663231.17,0.012182099,0.508660875
2024,SN Thakur,Chennai Super Kings,bowl_pp,44351870,0.012179742,0.548636581
2020,AT Carey,Delhi Capitals,bat_death,33344936.29,0.012166057,0.258028609
2017,PJ Cummins,Delhi Capitals,bat_death,70191009.43,0.012144626,0.542367073
2025,Q de Kock,Kolkata Knight Riders,bat_pp,37782000,0.012044699,0.399026708
2015,AD Mathews,Delhi Capitals,bowl_death,130915003,0.012032725,0.623928548
2018,KK Nair,Punjab Kings,bat_mid,83571385.13,0.012030744,0.410109452
2016,A Nehra,Sunrisers Hyderabad,bowl_pp,90001251.99,0.011990243,1.096001856
2018,N Rana,Kolkata Knight Riders,bat_pp,50739769.54,0.011961754,0.532684749
2021,TK Curran,Delhi Capitals,bowl_death,69621120.68,0.011951263,0.329675165
2022,Anuj Rawat,Royal Challengers Bengaluru,bat_pp,42288467.33,0.011917906,0.442553181
2022,R Tewatia,Gujarat Titans,bowl_death,111940060.6,0.011893499,0.527635654
2018,K Gowtham,Rajasthan Royals,bowl_pp,92525462.11,0.01187318,1.115740129
